California Miramar University,179
California Nurses Educational Institute,241
California Polytechnic State University-San Luis Obispo,21306
California State Polytechnic University-Pomona,25326
California State University Maritime Academy,1107
California State University-Bakersfield,9341
California State University-Chancellors Office,
California State University-Channel Islands,6611
California State University-Chico,17557
California State University-Dominguez Hills,14731
California State University-East Bay,15855
California State University-Fresno,24405
California State University-Fullerton,40235
California State University-Long Beach,37776
California State University-Los Angeles,27827
California State University-Monterey Bay,7274
California State University-Northridge,39916
California State University-Sacramento,30510
California State University-San Bernardino,20767
California State University-San Marcos,13144
California State University-Stanislaus,9762
California Technical Academy,216
California University of Management and Sciences,440
California University of Pennsylvania,7553
California Western School of Law,750
Calumet College of Saint Joseph,1035
Calvary University,271
Calvin College,3918
Calvin Theological Seminary,270
Cambridge College,2430
Cambridge College of Healthcare & Technology,521
Cambridge Institute of Allied Health & Technology,229
Cambridge Junior College-Woodland,58
Cambridge Junior College-Yuba City,133
Cambridge Technical Institute,243
Camden County College,10997
Camelot College,160
Cameo Beauty Academy,92
Cameo College of Essential Beauty,153
Cameron College,76
Cameron University,4846
Campbell University,6786
Campbellsville University,3675
Canada College,6513
Canadian Valley Technology Center,1425
Canisius College,3734
Cankdeska Cikana Community College,178
Cannella School of Hair Design-Blue Island,42
Cannella School of Hair Design-Chicago,85
Cannella School of Hair Design-Chicago,49
Cannella School of Hair Design-Elgin,31
Cannella School of Hair Design-Villa Park,39
Cannon Institute of Higher Learning,
Canton City Schools Adult Career and Technical Education,120
Cape Cod Community College,3319
Cape Coral Technical College,251
Cape Fear Community College,8692
Cape Girardeau Career and Technology Center,250
Capella University,37569
Capilo School of Hair Design,125
Capital Area School of Practical Nursing,126
Capital Area Technical College,1202
Capital Community College,3302
Capital University,3367
Capitol School of Hairstyling and Esthetics,124
Capitol Technology University,769
Capri Beauty College,63
Capri Beauty College,47
Capri College-Cedar Rapids,143
Capri College-Davenport,155
Capri College-Dubuque,204
Capri Cosmetology Learning Centers,252
Capri Institute of Hair Design-Brick,144
Capri Institute of Hair Design-Clifton,179
Capri Institute of Hair Design-Kenilworth,119
Capri Institute of Hair Design-Paramus,127
Capstone College,41
Cardiac and Vascular Institute of Ultrasound,44
Cardinal Stritch University,2464
Career Academy of Beauty,149
Career Academy of Hair Design,222
Career and Technology Education Centers of Licking County,286
Career Beauty College,14
Career Care Institute,160
Career Center of Southern Illinois,58
Career College of Northern Nevada,467
Career Development Institute Inc,94
Career Networks Institute,453
Career Quest Learning Center-Mt. Pleasant,
Career Quest Learning Centers-Jackson,150
Career Quest Learning Centers-Lansing,299
Career School of NY,40
Career Technical Institute,479
Career Technology Center of Lackawanna County,60
Career Training Academy-Lower Burrell,120
Career Training Academy-Monroeville,104
Career Training Academy-Pittsburgh,80
Careers Unlimited,118
Caribbean Aviation Training Institute Inc,228
Caribbean Forensic and Technical College,133
Caribbean University-Bayamon,1663
Caribbean University-Carolina,438
Caribbean University-Ponce,1062
Caribbean University-Vega Baja,384
Carl Albert State College,2194
Carl Sandburg College,1927
Carleton College,2105
Carlos Albizu University-Miami,1029
Carlos Albizu University-San Juan,1400
Carlow University,2255
Carlson College of Massage Therapy,51
Carnegie Institute,176
Carnegie Mellon University,13258
Carolina Christian College,42
Carolina College of Biblical Studies,97
Carolina College of Hair Design,61
Carolina School of Broadcasting,60
Carolinas College of Health Sciences,444
Carrington College-Administrative Office,
Carrington College-Albuquerque,434
Carrington College-Boise,440
Carrington College-Citrus Heights,448
Carrington College-Las Vegas,352
Carrington College-Mesa,599
Carrington College-Mesquite,142
Carrington College-Phoenix East,261
Carrington College-Phoenix North,653
Carrington College-Pleasant Hill,437
Carrington College-Pomona,356
Carrington College-Portland,240
Carrington College-Reno,360
Carrington College-Sacramento,1186
Carrington College-San Jose,715
Carrington College-San Leandro,416
Carrington College-Spokane,407
Carrington College-Stockton,545
Carrington College-Tucson,308
Carroll College,1380
Carroll Community College,3354
Carroll University,3491
Carson-Newman University,2659
Carsten Institute of Cosmetology,89
Carsten Institute of Cosmetology,12
Carteret Community College,1500
Carthage College,2930
Carthage R9 School District-Carthage Technical Center,21
Carver Bible College,52
Carver Career Center,241
Casa Loma College-Van Nuys,226
Casal Aveda Institute,140
Casal Institute of Nevada,177
Cascadia College,3434
Case Western Reserve University,11664
Casper College,3626
Cass Career Center,21
Castleton University,2342
Catawba College,1306
Catawba Valley Community College,4703
Catherine Hinds Institute of Esthetics,181
Catholic Distance University,159
Catholic Theological Union at Chicago,334
Catholic University of America,6076
Cattaraugus Allegany BOCES-Practical Nursing Program,71
Cayce/Reilly School of Massage,47
Cayuga County Community College,4297
Cayuga Onondaga BOCES-Practical Nursing Program,30
Cazenovia College,1042
CBD College,521
CCI Training Center-Arlington,187
CDA Technical Institute,311
CDE Career Institute,31
Cecil College,2612
Cedar Crest College,1669
Cedar Valley College,7124
Cedarville University,3714
Celebrity Barber School,12
Celebrity School of Beauty,362
Celebrity Stylist Beauty School,30
CEM College-Bayamon,385
CEM College-Humacao,575
CEM College-Mayaguez,252
CEM College-San Juan,681
Centenary College of Louisiana,549
Centenary University,2203
Center for Advanced Legal Studies,210
Center for Advanced Studies On Puerto Rico and the Caribbean,513
Center for Instruction Technology & Innovation (CiTi),117
Center for Massage,50
Center for Natural Wellness School of Massage Therapy,62
Center for Neurosomatic Studies,22
Center for Ultrasound Research & Education,60
CenterPoint Massage and Shiatsu Therapy School and Clinic,88
Centra College of Nursing,173
Central Alabama Community College,1769
Central Arizona College,5585
Central Baptist College,827
Central Baptist Theological Seminary,
Central California School of Continuing Education,335
Central Career Institute LLC,163
Central Carolina Community College,5137
Central Carolina Technical College,3579
Central Christian College of Kansas,1013
Central Christian College of the Bible,234
Central Coast College,224
Central College,1248
Central College of Cosmetology,76
Central Community College,6316
Central Connecticut State University,11784
Central Georgia Technical College,7762
Central Lakes College-Brainerd,3888
Central Louisiana Technical Community College,2052
Central Maine Community College,3025
Central Methodist University-College of Graduate and Extended Studies,4298
Central Methodist University-College of Liberal Arts and Sciences,1094
Central Michigan University,25986
Central New Mexico Community College,24781
Central Ohio Technical College,3337
Central Oklahoma College,176
Central Oregon Community College,5711
Central Penn College,1370
Central Pennsylvania Institute of Science and Technology,280
Central Piedmont Community College,19487
Central School of Practical Nursing,33
Central School of Practical Nursing,112
Central State University,1741
Central Susquehanna Intermediate Unit LPN Career,93
Central Technology Center,270
Central Texas Beauty College-Round Rock,122
Central Texas Beauty College-Temple,133
Central Texas College,18117
Central Virginia Community College,4125
Central Washington University,11971
Central Wyoming College,1982
Central Yeshiva Beth Joseph,45
Central Yeshiva Tomchei Tmimim Lubavitz,505
Centralia College,3265
Centre College,1430
Centura College-Chesapeake,214
Centura College-Columbia,165
Centura College-Newport News,169
Centura College-Norfolk,154
Centura College-North Charleston,
Centura College-Richmond Main,152
Centura College-Virginia Beach,129
Century College,8925
Century College,204
Cerritos College,20979
Cerro Coso Community College,5136
CES College,131
CET-Alexandria,150
CET-Coachella,131
CET-Colton,167
CET-Durham,54
CET-El Centro,258
CET-El Paso,71
CET-Oxnard,160
CET-Sacramento,101
CET-Salinas,73
CET-San Diego,195
CET-Santa Maria,151
CET-Sobrato,300
CET-Soledad,96
CET-Watsonville,92
Chabot College,13742
Chadron State College,2977
Chaffey College,22002
Chamberlain University-Administrative Office,
Chamberlain University-Arizona,674
Chamberlain University-California,59
Chamberlain University-Florida,1052
Chamberlain University-Georgia,996
Chamberlain University-Illinois,25569
Chamberlain University-Indiana,265
Chamberlain University-Michigan,304
Chamberlain University-Missouri,543
Chamberlain University-Nevada,258
Chamberlain University-New Jersey,345
Chamberlain University-North Carolina,90
Chamberlain University-Ohio,718
Chamberlain University-Texas,868
Chamberlain University-Virginia,544
Chambersburg Beauty School,65
Chaminade University of Honolulu,2277
Champ's Barber School,42
Champion Beauty College,29
Champion Institute of Cosmetology,40
Champlain College,4778
Chandler-Gilbert Community College,14630
Chapman University,8542
Charles A Jones Career and Education Center,335
Charles and Sues School of Hair Design,10
Charles H McCann Technical School,49
Charles of Italy Beauty College,60
Charles R Drew University of Medicine and Science,459
Charles Stuart School of Diamond Setting,43
Charleston Cosmetology Institute,122
Charleston School of Beauty Culture,75
Charleston School of Law,420
Charleston Southern University,3616
Charlie's Guard-Detective Bureau and Academy Inc,85
Charlotte Christian College and Theological Seminary,112
Charlotte School of Law,714
Charlotte Technical College,194
Charter College,2676
Charter Oak State College,1583
Charzanne Beauty College,53
Chatfield College,379
Chatham University,2110
Chattahoochee Technical College,9999
Chattahoochee Valley Community College,1528
Chattanooga College Medical Dental and Technical Careers,343
Chattanooga State Community College,8628
Cheeks International Academy of Beauty Culture-Cheyenne,49
Cheeks International Academy of Beauty Culture-Fort Collins,32
Chemeketa Community College,10797
Cheryl Fells School of Business,33
Chesapeake College,2123
Chester Career College,162
Chester County Intermediate Unit,111
Chestnut Hill College,1838
Cheyney University of Pennsylvania,746
CHI Health School of Radiologic Technology,18
Chicago ORT Technical Institute,62
Chicago State University,3578
Chicago Theological Seminary,250
Chief Dull Knife College,168
Chipola College,2231
Chippewa Valley Technical College,6584
Chisholm Trail Technology Center,149
Choffin Career  and Technical Center,108
Chowan University,1534
Chris Beauty College,52
Christ the King Seminary,82
Christian Brothers University,2138
